key,value,date
protest,0.052705411,9/17/2013
time,0.051102204,9/17/2013
leave,0.049498998,9/17/2013
find,0.047294589,9/17/2013
manifestant,0.044088176,9/17/2013
National,0.043687375,9/17/2013
new,0.042885772,9/17/2013
step,0.038476954,9/17/2013
tell,0.038076152,9/17/2013
cruzroja,0.037675351,9/17/2013
person,0.037675351,9/17/2013
Open,0.036873747,9/17/2013
cross,0.036472946,9/17/2013
see,0.034468938,9/17/2013
climate,0.033266533,9/17/2013
telenewsmex,0.033266533,9/17/2013
EPN,0.033066132,9/17/2013
close,0.032865731,9/17/2013
strong,0.031863727,9/17/2013
Photo,0.031062124,9/17/2013
educational,0.030661323,9/17/2013
solidarity,0.030661323,9/17/2013
Red,0.030460922,9/17/2013
webcamsdemexico,0.030260521,9/17/2013
depression,0.029859719,9/17/2013
tourist,0.029659319,9/17/2013
Calo,0.029458918,9/17/2013
tamaulipa,0.028657315,9/17/2013
SEGOB,0.027254509,9/17/2013
follow,0.027054108,9/17/2013
get,0.026653307,9/17/2013
conaguo,0.026452906,9/17/2013
main,0.026452906,9/17/2013
refuge,0.026052104,9/17/2013
intense,0.024849699,9/17/2013
ensure,0.024248497,9/17/2013
Chilpancingo,0.024248497,9/17/2013
To want,0.024048096,9/17/2013
Ana,0.024048096,9/17/2013
City,0.024048096,9/17/2013
brother,0.023246493,9/17/2013
image,0.023246493,9/17/2013
populate,0.023246493,9/17/2013
inform,0.023246493,9/17/2013
front,0.023046092,9/17/2013
Veres,0.02244489,9/17/2013
receive,0.02244489,9/17/2013
jlgalindo1,0.022244489,9/17/2013
people,0.021843687,9/17/2013
list,0.021643287,9/17/2013
To give,0.021643287,9/17/2013
Government,0.021442886,9/17/2013
need,0.021442886,9/17/2013
Col,0.021242485,9/17/2013
put,0.021042084,9/17/2013
Highway,0.020641283,9/17/2013
continue,0.020240481,9/17/2013
Mexican,0.020240481,9/17/2013
prisoner,0.02004008,9/17/2013
class,0.02004008,9/17/2013
Airport,0.02004008,9/17/2013
Well,0.019839679,9/17/2013
alexacorrea7357,0.019839679,9/17/2013
Beach,0.019839679,9/17/2013
knowing,0.019639279,9/17/2013
water,0.019639279,9/17/2013
House,0.019438878,9/17/2013
wait,0.019238477,9/17/2013
duty,0.019038076,9/17/2013
first,0.018837675,9/17/2013
install,0.018837675,9/17/2013
cnnmex,0.018637275,9/17/2013
large,0.018436874,9/17/2013
emergency,0.018236473,9/17/2013
night,0.018236473,9/17/2013
Oaxaca,0.017635271,9/17/2013
Interjet,0.01743487,9/17/2013
Nico,0.01743487,9/17/2013
flight,0.01743487,9/17/2013
ass,0.017234469,9/17/2013
sexeniomx,0.017234469,9/17/2013
art,0.017034068,9/17/2013
Holy,0.017034068,9/17/2013
account,0.016833667,9/17/2013
manceramiguelmx,0.016633267,9/17/2013
South,0.016432866,9/17/2013
pass,0.016232465,9/17/2013
yuribia,0.016232465,9/17/2013
Earth,0.016232465,9/17/2013
Monterrey,0.015631263,9/17/2013
FernÃ¡ndez,0.015631263,9/17/2013
alert,0.015631263,9/17/2013
Deo,0.015430862,9/17/2013
Costa,0.015430862,9/17/2013
SEV,0.015230461,9/17/2013
State,0.015230461,9/17/2013
unemployment,0.01503006,9/17/2013
losing,0.01503006,9/17/2013
Locate,0.01503006,9/17/2013
municipality,0.014829659,9/17/2013
skyalertstorm,0.014629259,9/17/2013
Nieto,0.014629259,9/17/2013
MEX,0.014629259,9/17/2013
Lui,0.014428858,9/17/2013
ask,0.014428858,9/17/2013
remnant,0.014428858,9/17/2013
Gulf,0.014228457,9/17/2013
animal,0.014228457,9/17/2013
Please,0.014028056,9/17/2013
Tampico,0.014028056,9/17/2013
News,0.013827655,9/17/2013
cause,0.013827655,9/17/2013
gico,0.013827655,9/17/2013
plastic,0.013627255,9/17/2013
Street,0.013426854,9/17/2013
Grace,0.013226453,9/17/2013
Puebla,0.013026052,9/17/2013
investigate,0.013026052,9/17/2013
COMIT,0.013026052,9/17/2013
attention,0.013026052,9/17/2013
generosity,0.013026052,9/17/2013
locality,0.013026052,9/17/2013
batter,0.012825651,9/17/2013
felipecalderon,0.012825651,9/17/2013
tvnoticiasmx,0.012825651,9/17/2013
capufe,0.012825651,9/17/2013
victim,0.012625251,9/17/2013
Hern,0.012625251,9/17/2013
call,0.012625251,9/17/2013
AMLO,0.012625251,9/17/2013
work,0.012625251,9/17/2013
report post,0.012625251,9/17/2013
Aviator,0.012625251,9/17/2013
Mota,0.012625251,9/17/2013
Millennium,0.01242485,9/17/2013
Storm,0.385714286,9/18/2013
Manuel,0.310973085,9/18/2013
Hurricane,0.280331263,9/18/2013
CNTE,0.254451346,9/18/2013
flood,0.234989648,9/18/2013
Xico,0.219668737,9/18/2013
March,0.178881988,9/18/2013
Acapulco,0.170393375,9/18/2013
Mexico,0.164389234,9/18/2013
tropical,0.138302277,9/18/2013
master,0.136024845,9/18/2013
Calo,0.13126294,9/18/2013
Ingrid,0.101242236,9/18/2013
affect,0.083643892,9/18/2013
support,0.078674948,9/18/2013
manifestant,0.076811594,9/18/2013
time,0.074120083,9/18/2013
Sinaloa,0.072463768,9/18/2013
convert,0.066252588,9/18/2013
power,0.062318841,9/18/2013
Tlatelolco,0.059006211,9/18/2013
rain,0.057142857,9/18/2013
student,0.056728778,9/18/2013
tourist,0.055279503,9/18/2013
help,0.051966874,9/18/2013
Guerrero,0.05010352,9/18/2013
protest,0.048654244,9/18/2013
dead,0.046376812,9/18/2013
National,0.045341615,9/18/2013
take,0.042857143,9/18/2013
Revolution,0.042028986,9/18/2013
Veracruz,0.041821946,9/18/2013
damage,0.041200828,9/18/2013
Monument,0.04057971,9/18/2013
person,0.039958592,9/18/2013
Center,0.03747412,9/18/2013
find,0.037267081,9/18/2013
new,0.036645963,9/18/2013
reform,0.034782609,9/18/2013
leave,0.03436853,9/18/2013
tell,0.033747412,9/18/2013
alert,0.033747412,9/18/2013
return,0.033540373,9/18/2013
area,0.032712215,9/18/2013
webcamsdemexico,0.032505176,9/18/2013
depression,0.032298137,9/18/2013
ximo,0.031469979,9/18/2013
South,0.03126294,9/18/2013
follow,0.030227743,9/18/2013
North,0.029813665,9/18/2013
cause,0.029606625,9/18/2013
unemployment,0.029192547,9/18/2013
telenewsmex,0.028571429,9/18/2013
image,0.02815735,9/18/2013
see,0.027743271,9/18/2013
UNAM,0.026501035,9/18/2013
Government,0.025879917,9/18/2013
cnnmex,0.025672878,9/18/2013
get,0.025672878,9/18/2013
To give,0.025465839,9/18/2013
toll,0.025258799,9/18/2013
video,0.02505176,9/18/2013
course,0.023809524,9/18/2013
duty,0.023809524,9/18/2013
Photo,0.023602484,9/18/2013
death,0.023188406,9/18/2013
Plaza,0.023188406,9/18/2013
EPN,0.022981366,9/18/2013
collection,0.022567288,9/18/2013
tvnoticiasmx,0.022567288,9/18/2013
class,0.021325052,9/18/2013
City,0.020910973,9/18/2013
Google,0.020910973,9/18/2013
front,0.020703934,9/18/2013
step,0.020082816,9/18/2013
change,0.020082816,9/18/2013
To  want,0.019875776,9/18/2013
provide for,0.019461698,9/18/2013
close,0.019461698,9/18/2013
NASA,0.019461698,9/18/2013
Gulf,0.019254658,9/18/2013
approach,0.019254658,9/18/2013
rise,0.019047619,9/18/2013
climate,0.01884058,9/18/2013
thousand,0.01884058,9/18/2013
Costa,0.01884058,9/18/2013
Mexican,0.01884058,9/18/2013
wait,0.01863354,9/18/2013
peace,0.01863354,9/18/2013
News,0.018426501,9/18/2013
ask,0.018426501,9/18/2013
Well,0.018426501,9/18/2013
Mancera,0.018426501,9/18/2013
strengthen,0.018219462,9/18/2013
sexeniomx,0.018012422,9/18/2013
pen,0.018012422,9/18/2013
BRACKET,0.018012422,9/18/2013
lopezdorigo,0.017805383,9/18/2013
path,0.017805383,9/18/2013
Ana,0.017805383,9/18/2013
aristeguionline,0.017805383,9/18/2013
disaster,0.017184265,9/18/2013
axis,0.017184265,9/18/2013
possible,0.016770186,9/18/2013
direct,0.016770186,9/18/2013
culture,0.016770186,9/18/2013
Oaxaca,0.016770186,9/18/2013
avoid,0.016563147,9/18/2013
height,0.016563147,9/18/2013
FICO,0.016563147,9/18/2013
State of Mexico,0.016563147,9/18/2013
calo18smx,0.016356108,9/18/2013
UAM,0.016149068,9/18/2013
PRI,0.015942029,9/18/2013
lajornadaonline,0.015942029,9/18/2013
ocupaelz,0.015942029,9/18/2013
jlgalindo1,0.015942029,9/18/2013
yucat,0.01573499,9/18/2013
force,0.01573499,9/18/2013
Central,0.01573499,9/18/2013
California,0.01552795,9/18/2013
trap,0.015320911,9/18/2013
SEGOB,0.015320911,9/18/2013
pass,0.015113872,9/18/2013
tamaulipa,0.015113872,9/18/2013
CONAGUA,0.015113872,9/18/2013
orientadorvial,0.014906832,9/18/2013
night,0.014906832,9/18/2013
category,0.014906832,9/18/2013
water,0.014906832,9/18/2013
capital,0.014906832,9/18/2013
educational,0.014906832,9/18/2013
inform,0.014906832,9/18/2013
main,0.014699793,9/18/2013
come,0.014492754,9/18/2013
PAC,0.014285714,9/18/2013
solidarity,0.014285714,9/18/2013
Holy,0.014285714,9/18/2013
Millennium,0.014285714,9/18/2013
report post,0.014285714,9/18/2013
AMLO,0.014078675,9/18/2013
Tico,0.013871636,9/18/2013
emergency,0.013664596,9/18/2013
populate,0.013664596,9/18/2013
lead,0.013664596,9/18/2013
put,0.013457557,9/18/2013
authority,0.013457557,9/18/2013
airlift,0.013250518,9/18/2013
strong,0.013250518,9/18/2013
mobilize,0.013043478,9/18/2013
capture,0.013043478,9/18/2013
last one,0.012836439,9/18/2013
large,0.012836439,9/18/2013
Wednesday,0.012836439,9/18/2013
alertarevoluci,0.012836439,9/18/2013
Manuel,0.665510912,9/19/2013
Hurricane,0.58311238,9/19/2013
Storm,0.318784418,9/19/2013
Sinaloa,0.267183357,9/19/2013
Xico,0.243524373,9/19/2013
Mexico,0.222108913,9/19/2013
flood,0.194370793,9/19/2013
Ingrid,0.169895982,9/19/2013
affect,0.15867836,9/19/2013
March,0.157046706,9/19/2013
Acapulco,0.131756068,9/19/2013
rain,0.128084846,9/19/2013
CNTE,0.119110749,9/19/2013
tropical,0.101570467,9/19/2013
Earth,0.092392413,9/19/2013
time,0.088925148,9/19/2013
touch,0.077095656,9/19/2013
manifestant,0.076687742,9/19/2013
help,0.069753212,9/19/2013
support,0.069549256,9/19/2013
culiac,0.062002855,9/19/2013
category,0.060575158,9/19/2013
Center,0.059759331,9/19/2013
alert,0.058943504,9/19/2013
dead,0.056088109,9/19/2013
damage,0.053640628,9/19/2013
master,0.052416888,9/19/2013
find,0.050581277,9/19/2013
convert,0.047725882,9/19/2013
new,0.046094228,9/19/2013
eldebate,0.044666531,9/19/2013
Costa,0.043646747,9/19/2013
Guerrero,0.043034877,9/19/2013
National,0.04283092,9/19/2013
ntelevisa,0.039363655,9/19/2013
take,0.039159698,9/19/2013
area,0.038547828,9/19/2013
protest,0.038139914,9/19/2013
hit,0.037120131,9/19/2013
leave,0.03650826,9/19/2013
South,0.035488476,9/19/2013
step,0.03528452,9/19/2013
sound,0.034876606,9/19/2013
person,0.034672649,9/19/2013
Veracruz,0.034264736,9/19/2013
power,0.034060779,9/19/2013
EPN,0.033244952,9/19/2013
reform,0.033244952,9/19/2013
strong,0.032837039,9/19/2013
image,0.031205384,9/19/2013
North,0.031205384,9/19/2013
toll,0.031001428,9/19/2013
climate,0.031001428,9/19/2013
death,0.029777687,9/19/2013
Government,0.029165817,9/19/2013
night,0.028553947,9/19/2013
collection,0.028146033,9/19/2013
notice,0.027942076,9/19/2013
join,0.02773812,9/19/2013
follow,0.027534163,9/19/2013
class,0.027126249,9/19/2013
family,0.025698552,9/19/2013
Gulf,0.025086682,9/19/2013
Ana,0.025086682,9/19/2013
get,0.024882725,9/19/2013
data protection,0.024474811,9/19/2013
Mexican,0.024066898,9/19/2013
inform,0.024066898,9/19/2013
Thursday,0.023862941,9/19/2013
main,0.023862941,9/19/2013
altata,0.023658984,9/19/2013
direct,0.023658984,9/19/2013
see,0.023658984,9/19/2013
Photo,0.023658984,9/19/2013
civil,0.023455028,9/19/2013
municipality,0.023251071,9/19/2013
conaguo,0.023047114,9/19/2013
guasave,0.0226392,9/19/2013
water,0.0226392,9/19/2013
block,0.022435244,9/19/2013
caution,0.022231287,9/19/2013
To give,0.021619417,9/19/2013
tell,0.021619417,9/19/2013
duty,0.021211503,9/19/2013
FICO,0.021211503,9/19/2013
CONAGUA,0.021211503,9/19/2013
front,0.021007546,9/19/2013
wind,0.021007546,9/19/2013
Angel,0.02080359,9/19/2013
cnnmex,0.020599633,9/19/2013
disaster,0.020599633,9/19/2013
educational,0.019783806,9/19/2013
PAC,0.019375892,9/19/2013
Calo,0.019375892,9/19/2013
change,0.019171936,9/19/2013
City,0.019171936,9/19/2013
webcamsdemexico,0.018967979,9/19/2013
Island,0.018152152,9/19/2013
video,0.018152152,9/19/2013
confirm,0.017540281,9/19/2013
massive,0.017540281,9/19/2013
tvnoticiasmx,0.017540281,9/19/2013
victim,0.017336325,9/19/2013
reach,0.017336325,9/19/2013
looting,0.017132368,9/19/2013
Bello,0.017132368,9/19/2013
SEGOB,0.017132368,9/19/2013
orientadorvial,0.016928411,9/19/2013
mudslide,0.016928411,9/19/2013
come,0.016928411,9/19/2013
people,0.016724454,9/19/2013
large,0.016724454,9/19/2013
cause,0.016724454,9/19/2013
sexeniomx,0.016520498,9/19/2013
televise,0.016316541,9/19/2013
Revolution,0.016316541,9/19/2013
ximo,0.016316541,9/19/2013
Street,0.016316541,9/19/2013
tourist,0.016112584,9/19/2013
cross,0.016112584,9/19/2013
reformacom,0.015908627,9/19/2013
art,0.015908627,9/19/2013
close,0.015908627,9/19/2013
News,0.015908627,9/19/2013
flight,0.015704671,9/19/2013
lopezdorigo,0.015500714,9/19/2013
Well,0.015500714,9/19/2013
Miss,0.015500714,9/19/2013
radar,0.015296757,9/19/2013
degrade,0.015296757,9/19/2013
Mochis,0.0150928,9/19/2013
keep,0.0150928,9/19/2013
report post,0.014888844,9/19/2013
Monument,0.014684887,9/19/2013
Enter,0.014684887,9/19/2013
Millennium,0.01448093,9/19/2013
student,0.01448093,9/19/2013
provide for,0.014276973,9/19/2013
Community,0.014276973,9/19/2013
wait,0.014073017,9/19/2013
evacuate,0.014073017,9/19/2013
NHC,0.014073017,9/19/2013
Veres,0.01386906,9/19/2013
height,0.01386906,9/19/2013
landslide,0.01386906,9/19/2013
coastal,0.01386906,9/19/2013
place,0.013665103,9/19/2013
Potato,0.013665103,9/19/2013
Rez,0.013461146,9/19/2013
pass,0.013461146,9/19/2013
donate,0.013461146,9/19/2013
BCN,0.013461146,9/19/2013
possible,0.013257189,9/19/2013
level,0.013257189,9/19/2013
continue,0.013257189,9/19/2013
emergency,0.013053233,9/19/2013
exit,0.013053233,9/19/2013
To want,0.013053233,9/19/2013
Hurricane,0.319962394,9/20/2013
Manuel,0.311501097,9/20/2013
Storm,0.306800376,9/20/2013
Xico,0.239109997,9/20/2013
flood,0.210905672,9/20/2013
help,0.190849264,9/20/2013
Mexico,0.178000627,9/20/2013
March,0.166405516,9/20/2013
damage,0.15167659,9/20/2013
Ingrid,0.150736446,9/20/2013
CNTE,0.141961767,9/20/2013
affect,0.136007521,9/20/2013
master,0.131620182,9/20/2013
culiac,0.125352554,9/20/2013
Veracruz,0.109056722,9/20/2013
manifestant,0.096521467,9/20/2013
Sinaloa,0.093074271,9/20/2013
rain,0.080225635,9/20/2013
support,0.068630523,9/20/2013
new,0.067063616,9/20/2013
Center,0.062989658,9/20/2013
tropical,0.062049514,9/20/2013
protest,0.061422751,9/20/2013
axis,0.057662175,9/20/2013
Mexican,0.055781887,9/20/2013
collection,0.054528361,9/20/2013
Acapulco,0.052648073,9/20/2013
step,0.049514259,9/20/2013
jlgalindo1,0.049200877,9/20/2013
dead,0.048260733,9/20/2013
take,0.047633971,9/20/2013
Central,0.046693826,9/20/2013
Guerrero,0.045440301,9/20/2013
people,0.044813538,9/20/2013
EPN,0.04293325,9/20/2013
power,0.04293325,9/20/2013
area,0.040112817,9/20/2013
follow,0.03854591,9/20/2013
leave,0.038232529,9/20/2013
front,0.032905045,9/20/2013
reform,0.032905045,9/20/2013
toll,0.032905045,9/20/2013
donate,0.032591664,9/20/2013
death,0.03165152,9/20/2013
Government,0.031024757,9/20/2013
time,0.031024757,9/20/2013
find,0.030711376,9/20/2013
telenewsmex,0.030397994,9/20/2013
To give,0.030084613,9/20/2013
join,0.029771232,9/20/2013
municipality,0.029144469,9/20/2013
Calo,0.028517706,9/20/2013
plant,0.028204325,9/20/2013
need,0.027890943,9/20/2013
solidarity,0.026324036,9/20/2013
get,0.026010655,9/20/2013
Please,0.025383892,9/20/2013
City,0.025383892,9/20/2013
see,0.025070511,9/20/2013
tell,0.025070511,9/20/2013
person,0.024443748,9/20/2013
situation,0.023190223,9/20/2013
National,0.022876841,9/20/2013
gico,0.022250078,9/20/2013
overflow,0.022250078,9/20/2013
South,0.021936697,9/20/2013
duty,0.021623316,9/20/2013
put,0.021623316,9/20/2013
Tico,0.021309934,9/20/2013
Oaxaca,0.021309934,9/20/2013
emergency,0.020996553,9/20/2013
rise,0.020996553,9/20/2013
Street,0.020996553,9/20/2013
water,0.020683171,9/20/2013
exit,0.02036979,9/20/2013
Polic,0.02036979,9/20/2013
ask,0.020056409,9/20/2013
deadly,0.020056409,9/20/2013
Xalapa,0.019743027,9/20/2013
pass,0.019743027,9/20/2013
Plaza,0.019743027,9/20/2013
Jerry,0.019743027,9/20/2013
To want,0.019116264,9/20/2013
educational,0.019116264,9/20/2013
cnnmex,0.018802883,9/20/2013
September,0.018802883,9/20/2013
close,0.018489502,9/20/2013
lopezdorigo,0.01817612,9/20/2013
family,0.01817612,9/20/2013
disaster,0.017862739,9/20/2013
block,0.017862739,9/20/2013
ERO,0.017862739,9/20/2013
animal,0.017862739,9/20/2013
populate,0.017862739,9/20/2013
class,0.017862739,9/20/2013
upload,0.017549358,9/20/2013
Rez,0.017549358,9/20/2013
knowing,0.017235976,9/20/2013
die,0.016922595,9/20/2013
caution,0.016922595,9/20/2013
point,0.016609213,9/20/2013
height,0.016609213,9/20/2013
village,0.016609213,9/20/2013
box office,0.016609213,9/20/2013
Veres,0.016295832,9/20/2013
Ana,0.016295832,9/20/2013
sexeniomx,0.015982451,9/20/2013
climate,0.015982451,9/20/2013
juarezviolentoo7,0.015982451,9/20/2013
victim,0.015669069,9/20/2013
main,0.015669069,9/20/2013
call,0.015355688,9/20/2013
circulation,0.015355688,9/20/2013
worry about,0.015355688,9/20/2013
AMLO,0.015355688,9/20/2013
Well,0.015355688,9/20/2013
eldebate,0.015355688,9/20/2013
face,0.015355688,9/20/2013
cÃ£Â¡rdenas,0.015042306,9/20/2013
wait,0.014728925,9/20/2013
earthquake,0.014415544,9/20/2013
Photo,0.014415544,9/20/2013
House,0.014415544,9/20/2013
lock,0.014415544,9/20/2013
evaluate,0.014415544,9/20/2013
impact,0.014102162,9/20/2013
meet,0.014102162,9/20/2013
FICO,0.014102162,9/20/2013
Rico,0.013788781,9/20/2013
image,0.013788781,9/20/2013
unemployment,0.0134754,9/20/2013
teampgv,0.0134754,9/20/2013
performance,0.0134754,9/20/2013
Professor,0.0134754,9/20/2013
come,0.0134754,9/20/2013
North,0.0134754,9/20/2013
data protection,0.013162018,9/20/2013
program,0.013162018,9/20/2013
News,0.013162018,9/20/2013
continue,0.013162018,9/20/2013
inform,0.013162018,9/20/2013
contingency,0.013162018,9/20/2013
reeling,0.012848637,9/20/2013
send,0.012848637,9/20/2013
video,0.012848637,9/20/2013
various,0.012848637,9/20/2013
eye,0.012848637,9/20/2013
tvnoticiasmx,0.012848637,9/20/2013
Nieto,0.012848637,9/20/2013
present,0.012848637,9/20/2013
give birth,0.012848637,9/20/2013
Sunday,0.012535255,9/20/2013
risk,0.012535255,9/20/2013
wholesale,0.012535255,9/20/2013
employment,0.012535255,9/20/2013
tamaulipa,0.012535255,9/20/2013
Miss,0.012535255,9/20/2013
perform,0.012535255,9/20/2013
Storm,0.527818808,9/21/2013
Hurricane,0.25356967,9/21/2013
March,0.250123092,9/21/2013
Mexico,0.243722304,9/21/2013
flood,0.23633678,9/21/2013
Xico,0.203348104,9/21/2013
Manuel,0.164451009,9/21/2013
affect,0.146725751,9/21/2013
master,0.119645495,9/21/2013
Calo,0.091580502,9/21/2013
rain,0.090103397,9/21/2013
AMLO,0.085179714,9/21/2013
Ingrid,0.082717873,9/21/2013
manifestant,0.081240768,9/21/2013
toll,0.067946824,9/21/2013
protest,0.066962088,9/21/2013
Sunday,0.064500246,9/21/2013
rise,0.058591827,9/21/2013
help,0.058099458,9/21/2013
death,0.05760709,9/21/2013
Acapulco,0.054160512,9/21/2013
take,0.054160512,9/21/2013
CNTE,0.052683407,9/21/2013
time,0.052683407,9/21/2013
tropical,0.051698671,9/21/2013
Guerrero,0.049729197,9/21/2013
lopezobrador,0.049236829,9/21/2013
wait,0.047267356,9/21/2013
pass,0.045790251,9/21/2013
damage,0.044805515,9/21/2013
new,0.044313146,9/21/2013
EPN,0.043820778,9/21/2013
leave,0.04332841,9/21/2013
reform,0.04332841,9/21/2013
Angel,0.040866568,9/21/2013
tax,0.0403742,9/21/2013
Veracruz,0.039881832,9/21/2013
strong,0.038404727,9/21/2013
support,0.038404727,9/21/2013
Petr,0.037912358,9/21/2013
Leo,0.037912358,9/21/2013
see,0.03741999,9/21/2013
exit,0.036927622,9/21/2013
dead,0.035942885,9/21/2013
webcamsdemexico,0.035450517,9/21/2013
Miss,0.035450517,9/21/2013
consejosdemimam,0.035450517,9/21/2013
put,0.034958149,9/21/2013
person,0.03446578,9/21/2013
boost,0.033481044,9/21/2013
image,0.032988676,9/21/2013
Center,0.032988676,9/21/2013
Sinaloa,0.032988676,9/21/2013
Ana,0.032003939,9/21/2013
Tico,0.032003939,9/21/2013
large,0.031511571,9/21/2013
Government,0.031511571,9/21/2013
cloud,0.031019202,9/21/2013
delivery,0.030526834,9/21/2013
landslide,0.030526834,9/21/2013
front,0.029542097,9/21/2013
power,0.029542097,9/21/2013
inform,0.028557361,9/21/2013
impressive,0.027572624,9/21/2013
helicopter,0.027572624,9/21/2013
Oaxaca,0.027572624,9/21/2013
electrical,0.027080256,9/21/2013
step,0.025603151,9/21/2013
September,0.025603151,9/21/2013
mother,0.025603151,9/21/2013
sexeniomx,0.025110783,9/21/2013
area,0.025110783,9/21/2013
culiac,0.025110783,9/21/2013
decide,0.023633678,9/21/2013
Sun,0.023633678,9/21/2013
njamo,0.023633678,9/21/2013
To give,0.023633678,9/21/2013
North,0.023633678,9/21/2013
sweater,0.023633678,9/21/2013
Well,0.023633678,9/21/2013
boyfriend,0.023633678,9/21/2013
State of Mexico,0.02314131,9/21/2013
corruption,0.022648941,9/21/2013
cut,0.022648941,9/21/2013
splitting,0.022156573,9/21/2013
return,0.022156573,9/21/2013
millet,0.022156573,9/21/2013
South,0.022156573,9/21/2013
impact,0.021664205,9/21/2013
get,0.021664205,9/21/2013
prisoner,0.021664205,9/21/2013
political,0.021664205,9/21/2013
caution,0.021664205,9/21/2013
acertiijo,0.021664205,9/21/2013
metmex,0.021664205,9/21/2013
independence,0.021171837,9/21/2013
To want,0.021171837,9/21/2013
municipality,0.021171837,9/21/2013
village,0.021171837,9/21/2013
Guanajuato,0.021171837,9/21/2013
critic,0.021171837,9/21/2013
educational,0.021171837,9/21/2013
long,0.0201871,9/21/2013
Energ,0.019694732,9/21/2013
oax,0.019694732,9/21/2013
climate,0.019694732,9/21/2013
duty,0.019694732,9/21/2013
shine,0.019694732,9/21/2013
revolucion3,0.019202363,9/21/2013
people,0.019202363,9/21/2013
Forum,0.019202363,9/21/2013
Obrador,0.019202363,9/21/2013
Please,0.018709995,9/21/2013
Pro,0.018709995,9/21/2013
todoreflexion,0.018709995,9/21/2013
video,0.018709995,9/21/2013
collection,0.018709995,9/21/2013
dozen,0.018709995,9/21/2013
Usagi,0.018217627,9/21/2013
conaguo,0.018217627,9/21/2013
City,0.018217627,9/21/2013
close,0.017725258,9/21/2013
Plaza,0.017725258,9/21/2013
dual,0.017725258,9/21/2013
Mexican,0.017725258,9/21/2013
wind,0.017725258,9/21/2013
block,0.01723289,9/21/2013
tell,0.01723289,9/21/2013
alertarevoluci,0.01723289,9/21/2013
Rico,0.016740522,9/21/2013
water,0.016740522,9/21/2013
fernandeznorono,0.016740522,9/21/2013
Road,0.016740522,9/21/2013
several,0.016740522,9/21/2013
week,0.016740522,9/21/2013
Javier,0.016248154,9/21/2013
Reuters,0.015755785,9/21/2013
graph,0.015755785,9/21/2013
Polic,0.015755785,9/21/2013
Mich,0.015755785,9/21/2013
find,0.015263417,9/21/2013
Ray,0.015263417,9/21/2013
per,0.015263417,9/21/2013
donate,0.015263417,9/21/2013
Assembly,0.015263417,9/21/2013
medium,0.015263417,9/21/2013
tamaulipa,0.015263417,9/21/2013
life,0.015263417,9/21/2013
tlax,0.015263417,9/21/2013
Scotland,0.015263417,9/21/2013
alert,0.015263417,9/21/2013
PEMEX,0.014771049,9/21/2013
puar,0.014771049,9/21/2013
Maeder,0.01427868,9/21/2013
PIC,0.01427868,9/21/2013
London,0.01427868,9/21/2013
Rolf,0.01427868,9/21/2013
keep,0.01427868,9/21/2013
height,0.01427868,9/21/2013
Philippines,0.01427868,9/21/2013
Sea,0.01427868,9/21/2013
follow,0.013786312,9/21/2013
face,0.013786312,9/21/2013
March,0.421432872,9/22/2013
AMLO,0.375677303,9/22/2013
reform,0.242022878,9/22/2013
22smx,0.196568332,9/22/2013
Xico,0.195063215,9/22/2013
Storm,0.18422637,9/22/2013
EPN,0.15653221,9/22/2013
pinchesreformas,0.142083082,9/22/2013
Tico,0.121312462,9/22/2013
CNTE,0.111980734,9/22/2013
flood,0.111077664,9/22/2013
Energ,0.103251054,9/22/2013
Hurricane,0.091210114,9/22/2013
Leo,0.087296809,9/22/2013
lopezobrador,0.086995786,9/22/2013
Petr,0.082480433,9/22/2013
epigmenioibarro,0.080373269,9/22/2013
Moreno,0.071944612,9/22/2013
Defense,0.065322095,9/22/2013
Calo,0.065322095,9/22/2013
Manuel,0.064720048,9/22/2013
revolucion3,0.064419025,9/22/2013
Angel,0.062913907,9/22/2013
tell,0.060204696,9/22/2013
City,0.060204696,9/22/2013
see,0.057796508,9/22/2013
National,0.052679109,9/22/2013
todoreflexion,0.044852498,9/22/2013
Mexico,0.044852498,9/22/2013
consultation,0.044250452,9/22/2013
power,0.040939193,9/22/2013
manifestant,0.039434076,9/22/2013
people,0.038531005,9/22/2013
follow,0.038229982,9/22/2013
time,0.037627935,9/22/2013
affect,0.037025888,9/22/2013
master,0.036724865,9/22/2013
ask,0.0346177,9/22/2013
ricardomonreala,0.033413606,9/22/2013
front,0.033112583,9/22/2013
new,0.033112583,9/22/2013
PEMEX,0.032811559,9/22/2013
Obrador,0.032510536,9/22/2013
get,0.032209512,9/22/2013
damage,0.032209512,9/22/2013
Start,0.031908489,9/22/2013
support,0.031607465,9/22/2013
lead,0.030704395,9/22/2013
propose,0.030102348,9/22/2013
read the FAQ.,0.029500301,9/22/2013
alertarevoluci,0.029500301,9/22/2013
Sunday,0.029199278,9/22/2013
return,0.028597231,9/22/2013
revistaproceso,0.028597231,9/22/2013
long,0.028296207,9/22/2013
protest,0.027995184,9/22/2013
rain,0.027995184,9/22/2013
roundabout,0.02769416,9/22/2013
TICA,0.02769416,9/22/2013
Sun,0.02769416,9/22/2013
Ana,0.027393137,9/22/2013
ximo,0.027092113,9/22/2013
Col,0.02679109,9/22/2013
tax,0.026189043,9/22/2013
shine,0.025888019,9/22/2013
cloud,0.025586996,9/22/2013
reformaenerg,0.025285972,9/22/2013
