key,value,date
Ana,123,9/19/13
get,122,9/19/13
data protection,120,9/19/13
Mexican,118,9/19/13
inform,118,9/19/13
Thursday,117,9/19/13
main,117,9/19/13
altata,116,9/19/13
direct,116,9/19/13
see,116,9/19/13
Photo,116,9/19/13
civil,115,9/19/13
municipality,114,9/19/13
conaguo,113,9/19/13
guasave,111,9/19/13
water,111,9/19/13
block,110,9/19/13
caution,109,9/19/13
To give,106,9/19/13
tell,106,9/19/13
duty,104,9/19/13
FICO,104,9/19/13
CONAGUA,104,9/19/13
front,103,9/19/13
wind,103,9/19/13
Angel,102,9/19/13
cnnmex,101,9/19/13
disaster,101,9/19/13
educational,97,9/19/13
PAC,95,9/19/13
Calo,95,9/19/13
change,94,9/19/13
City,94,9/19/13
webcamsdemexico,93,9/19/13
Island,89,9/19/13
video,89,9/19/13
confirm,86,9/19/13
massive,86,9/19/13
tvnoticiasmx,86,9/19/13
victim,85,9/19/13
reach,85,9/19/13
looting,84,9/19/13
Bello,84,9/19/13
SEGOB,84,9/19/13
orientadorvial,83,9/19/13
mudslide,83,9/19/13
come,83,9/19/13
people,82,9/19/13
large,82,9/19/13
cause,82,9/19/13
sexeniomx,81,9/19/13
televise,80,9/19/13
Revolution,80,9/19/13
ximo,80,9/19/13
Street,80,9/19/13
tourist,79,9/19/13
cross,79,9/19/13
reformacom,78,9/19/13
art,78,9/19/13
close,78,9/19/13
News,78,9/19/13
flight,77,9/19/13
lopezdorigo,76,9/19/13
Well,76,9/19/13
Miss,76,9/19/13
radar,75,9/19/13
degrade,75,9/19/13
Mochis,74,9/19/13
keep,74,9/19/13
report post,73,9/19/13
Monument,72,9/19/13
Enter,72,9/19/13
Millennium,71,9/19/13
student,71,9/19/13
provide for,70,9/19/13
Community,70,9/19/13
wait,69,9/19/13
evacuate,69,9/19/13
NHC,69,9/19/13
Veres,68,9/19/13
height,68,9/19/13
landslide,68,9/19/13
coastal,68,9/19/13
place,67,9/19/13
Potato,67,9/19/13
Rez,66,9/19/13
pass,66,9/19/13
donate,66,9/19/13
BCN,66,9/19/13
possible,65,9/19/13
level,65,9/19/13
continue,65,9/19/13
emergency,64,9/19/13
exit,64,9/19/13
To want,64,9/19/13
Hurricane,1021,9/20/13
Manuel,994,9/20/13
Storm,979,9/20/13
Xico,763,9/20/13
flood,673,9/20/13
help,609,9/20/13
Mexico,568,9/20/13
March,531,9/20/13
damage,484,9/20/13
Ingrid,481,9/20/13
CNTE,453,9/20/13
affect,434,9/20/13
master,420,9/20/13
culiac,400,9/20/13
Veracruz,348,9/20/13
manifestant,308,9/20/13
Sinaloa,297,9/20/13
rain,256,9/20/13
support,219,9/20/13
new,214,9/20/13
Center,201,9/20/13
tropical,198,9/20/13
protest,196,9/20/13
axis,184,9/20/13
Mexican,178,9/20/13
collection,174,9/20/13
Acapulco,168,9/20/13
step,158,9/20/13
jlgalindo1,157,9/20/13
dead,154,9/20/13
take,152,9/20/13
Central,149,9/20/13
Guerrero,145,9/20/13
people,143,9/20/13
EPN,137,9/20/13
power,137,9/20/13
area,128,9/20/13
follow,123,9/20/13
leave,122,9/20/13
front,105,9/20/13
reform,105,9/20/13
toll,105,9/20/13
donate,104,9/20/13
death,101,9/20/13
Government,99,9/20/13
time,99,9/20/13
find,98,9/20/13
telenewsmex,97,9/20/13
To give,96,9/20/13
join,95,9/20/13
municipality,93,9/20/13
Calo,91,9/20/13
plant,90,9/20/13
need,89,9/20/13
solidarity,84,9/20/13
get,83,9/20/13
Please,81,9/20/13
City,81,9/20/13
see,80,9/20/13
tell,80,9/20/13
person,78,9/20/13
situation,74,9/20/13
National,73,9/20/13
gico,71,9/20/13
overflow,71,9/20/13
South,70,9/20/13
duty,69,9/20/13
put,69,9/20/13
Tico,68,9/20/13
Oaxaca,68,9/20/13
emergency,67,9/20/13
rise,67,9/20/13
Street,67,9/20/13
water,66,9/20/13
exit,65,9/20/13
Polic,65,9/20/13
ask,64,9/20/13
deadly,64,9/20/13
Xalapa,63,9/20/13
pass,63,9/20/13
Plaza,63,9/20/13
Jerry,63,9/20/13
To want,61,9/20/13
educational,61,9/20/13
cnnmex,60,9/20/13
September,60,9/20/13
close,59,9/20/13
lopezdorigo,58,9/20/13
family,58,9/20/13
disaster,57,9/20/13
block,57,9/20/13
ERO,57,9/20/13
animal,57,9/20/13
populate,57,9/20/13
class,57,9/20/13
upload,56,9/20/13
Rez,56,9/20/13
knowing,55,9/20/13
die,54,9/20/13
caution,54,9/20/13
point,53,9/20/13
height,53,9/20/13
village,53,9/20/13
box office,53,9/20/13
Veres,52,9/20/13
Ana,52,9/20/13
sexeniomx,51,9/20/13
climate,51,9/20/13
juarezviolentoo7,51,9/20/13
victim,50,9/20/13
main,50,9/20/13
call,49,9/20/13
circulation,49,9/20/13
worry about,49,9/20/13
AMLO,49,9/20/13
Well,49,9/20/13
eldebate,49,9/20/13
face,49,9/20/13
c_£¬°rdenas,48,9/20/13
wait,47,9/20/13
earthquake,46,9/20/13
Photo,46,9/20/13
House,46,9/20/13
lock,46,9/20/13
evaluate,46,9/20/13
impact,45,9/20/13
meet,45,9/20/13
FICO,45,9/20/13
Rico,44,9/20/13
image,44,9/20/13
unemployment,43,9/20/13
teampgv,43,9/20/13
performance,43,9/20/13
Professor,43,9/20/13
come,43,9/20/13
North,43,9/20/13
data protection,42,9/20/13
program,42,9/20/13
News,42,9/20/13
continue,42,9/20/13
inform,42,9/20/13
contingency,42,9/20/13
reeling,41,9/20/13
send,41,9/20/13
video,41,9/20/13
various,41,9/20/13
eye,41,9/20/13
tvnoticiasmx,41,9/20/13
Nieto,41,9/20/13
present,41,9/20/13
give birth,41,9/20/13
Sunday,40,9/20/13
risk,40,9/20/13
wholesale,40,9/20/13
employment,40,9/20/13
tamaulipa,40,9/20/13
Miss,40,9/20/13
perform,40,9/20/13
Storm,1072,9/21/13
Hurricane,515,9/21/13
March,508,9/21/13
Mexico,495,9/21/13
flood,480,9/21/13
Xico,413,9/21/13
Manuel,334,9/21/13
affect,298,9/21/13
master,243,9/21/13
Calo,186,9/21/13
rain,183,9/21/13
AMLO,173,9/21/13
Ingrid,168,9/21/13
manifestant,165,9/21/13
toll,138,9/21/13
protest,136,9/21/13
Sunday,131,9/21/13
rise,119,9/21/13
help,118,9/21/13
death,117,9/21/13
Acapulco,110,9/21/13
take,110,9/21/13
CNTE,107,9/21/13
time,107,9/21/13
tropical,105,9/21/13
Guerrero,101,9/21/13
lopezobrador,100,9/21/13
wait,96,9/21/13
pass,93,9/21/13
damage,91,9/21/13
new,90,9/21/13
EPN,89,9/21/13
leave,88,9/21/13
reform,88,9/21/13
Angel,83,9/21/13
tax,82,9/21/13
Veracruz,81,9/21/13
strong,78,9/21/13
support,78,9/21/13
Petr,77,9/21/13
Leo,77,9/21/13
see,76,9/21/13
exit,75,9/21/13
dead,73,9/21/13
webcamsdemexico,72,9/21/13
Miss,72,9/21/13
consejosdemimam,72,9/21/13
put,71,9/21/13
person,70,9/21/13
boost,68,9/21/13
image,67,9/21/13
Center,67,9/21/13
Sinaloa,67,9/21/13
Ana,65,9/21/13
Tico,65,9/21/13
large,64,9/21/13
Government,64,9/21/13
cloud,63,9/21/13
delivery,62,9/21/13
landslide,62,9/21/13
front,60,9/21/13
power,60,9/21/13
inform,58,9/21/13
impressive,56,9/21/13
helicopter,56,9/21/13
Oaxaca,56,9/21/13
electrical,55,9/21/13
step,52,9/21/13
September,52,9/21/13
mother,52,9/21/13
sexeniomx,51,9/21/13
area,51,9/21/13
culiac,51,9/21/13
decide,48,9/21/13
Sun,48,9/21/13
njamo,48,9/21/13
To give,48,9/21/13
North,48,9/21/13
sweater,48,9/21/13
Well,48,9/21/13
boyfriend,48,9/21/13
State of Mexico,47,9/21/13
corruption,46,9/21/13
cut,46,9/21/13
splitting,45,9/21/13
return,45,9/21/13
millet,45,9/21/13
South,45,9/21/13
impact,44,9/21/13
get,44,9/21/13
prisoner,44,9/21/13
political,44,9/21/13
caution,44,9/21/13
acertiijo,44,9/21/13
metmex,44,9/21/13
independence,43,9/21/13
To want,43,9/21/13
municipality,43,9/21/13
village,43,9/21/13
Guanajuato,43,9/21/13
critic,43,9/21/13
educational,43,9/21/13
long,41,9/21/13
Energ,40,9/21/13
oax,40,9/21/13
climate,40,9/21/13
duty,40,9/21/13
shine,40,9/21/13
revolucion3,39,9/21/13
people,39,9/21/13
Forum,39,9/21/13
Obrador,39,9/21/13
Please,38,9/21/13
Pro,38,9/21/13
todoreflexion,38,9/21/13
video,38,9/21/13
collection,38,9/21/13
dozen,38,9/21/13
Usagi,37,9/21/13
conaguo,37,9/21/13
City,37,9/21/13
close,36,9/21/13
Plaza,36,9/21/13
dual,36,9/21/13
Mexican,36,9/21/13
wind,36,9/21/13
block,35,9/21/13
tell,35,9/21/13
alertarevoluci,35,9/21/13
Rico,34,9/21/13
water,34,9/21/13
fernandeznorono,34,9/21/13
Road,34,9/21/13
several,34,9/21/13
week,34,9/21/13
Javier,33,9/21/13
Reuters,32,9/21/13
graph,32,9/21/13
Polic,32,9/21/13
Mich,32,9/21/13
find,31,9/21/13
Ray,31,9/21/13
per,31,9/21/13
donate,31,9/21/13
Assembly,31,9/21/13
medium,31,9/21/13
tamaulipa,31,9/21/13
life,31,9/21/13
tlax,31,9/21/13
Scotland,31,9/21/13
alert,31,9/21/13
PEMEX,30,9/21/13
puar,30,9/21/13
Maeder,29,9/21/13
PIC,29,9/21/13
London,29,9/21/13
Rolf,29,9/21/13
keep,29,9/21/13
height,29,9/21/13
Philippines,29,9/21/13
Sea,29,9/21/13
follow,28,9/21/13
face,28,9/21/13
March,1400,9/22/13
AMLO,1248,9/22/13
reform,804,9/22/13
22smx,653,9/22/13
Xico,648,9/22/13
Storm,612,9/22/13
EPN,520,9/22/13
pinchesreformas,472,9/22/13
Tico,403,9/22/13
CNTE,372,9/22/13
flood,369,9/22/13
Energ,343,9/22/13
Hurricane,303,9/22/13
Leo,290,9/22/13
lopezobrador,289,9/22/13
Petr,274,9/22/13
epigmenioibarro,267,9/22/13
Moreno,239,9/22/13
Defense,217,9/22/13
Calo,217,9/22/13
Manuel,215,9/22/13
revolucion3,214,9/22/13
Angel,209,9/22/13
tell,200,9/22/13
City,200,9/22/13
see,192,9/22/13
National,175,9/22/13
todoreflexion,149,9/22/13
Mexico,149,9/22/13
consultation,147,9/22/13
power,136,9/22/13
manifestant,131,9/22/13
people,128,9/22/13
follow,127,9/22/13
time,125,9/22/13
affect,123,9/22/13
master,122,9/22/13
ask,115,9/22/13
ricardomonreala,111,9/22/13
front,110,9/22/13
new,110,9/22/13
PEMEX,109,9/22/13
Obrador,108,9/22/13
get,107,9/22/13
damage,107,9/22/13
Start,106,9/22/13
support,105,9/22/13
lead,102,9/22/13
propose,100,9/22/13
read the FAQ.,98,9/22/13
alertarevoluci,98,9/22/13
Sunday,97,9/22/13
return,95,9/22/13
revistaproceso,95,9/22/13
long,94,9/22/13
protest,93,9/22/13
rain,93,9/22/13
roundabout,92,9/22/13
TICA,92,9/22/13
Sun,92,9/22/13
Ana,91,9/22/13
ximo,90,9/22/13
Col,89,9/22/13
tax,87,9/22/13
shine,86,9/22/13
cloud,85,9/22/13
reformaenerg,84,9/22/13
Ingrid,84,9/22/13
Pine,81,9/22/13
pemexnosevende,81,9/22/13
September,80,9/22/13
fish,79,9/22/13
large,77,9/22/13
hacendar,76,9/22/13
leave,74,9/22/13
Festival,74,9/22/13
Wednesday,74,9/22/13
reject,74,9/22/13
Mexican,74,9/22/13
Nieto,72,9/22/13
meeting,72,9/22/13
independence,70,9/22/13
demand,69,9/22/13
village,68,9/22/13
juarezviolentoo7,68,9/22/13
To want,67,9/22/13
exit,67,9/22/13
tvnoticiasmx,66,9/22/13
Hip,65,9/22/13
October,65,9/22/13
julioastillero,65,9/22/13
Crita,65,9/22/13
person,65,9/22/13
privatizaci,64,9/22/13
live,64,9/22/13
take,64,9/22/13
vamonospatriaacaminar,62,9/22/13
defend,62,9/22/13
sincere,62,9/22/13
PRI,61,9/22/13
movement,60,9/22/13
wait,60,9/22/13
advance,60,9/22/13
medium,60,9/22/13
megamarch,60,9/22/13
lajornadaonline,59,9/22/13
fernandeznorono,59,9/22/13
Well,58,9/22/13
step,57,9/22/13
To give,57,9/22/13
Acapulco,57,9/22/13
duty,57,9/22/13
ride,57,9/22/13
educational,57,9/22/13
Oaxaca,57,9/22/13
emergency,56,9/22/13
area,56,9/22/13
Remember,56,9/22/13
Government,56,9/22/13
find,55,9/22/13
pass,55,9/22/13
Forum,55,9/22/13
present,55,9/22/13
pedroferriz,54,9/22/13
convene,54,9/22/13
Guerrero,53,9/22/13
week,53,9/22/13
toll,52,9/22/13
Photo,52,9/22/13
Sinaloa,50,9/22/13
templete,49,9/22/13
help,48,9/22/13
strong,48,9/22/13
force,48,9/22/13
indignant,47,9/22/13
cause,47,9/22/13
Veracruz,47,9/22/13
rtmasivo,47,9/22/13
unworthy,47,9/22/13
proposal,46,9/22/13
lasillaroto,46,9/22/13
consult,45,9/22/13
Scream,45,9/22/13
social,45,9/22/13
Add,45,9/22/13
need,45,9/22/13
signature,45,9/22/13
Andr,44,9/22/13
submit,43,9/22/13
webcamsdemexico,43,9/22/13
rise,43,9/22/13
important,42,9/22/13
citizen,41,9/22/13
image,41,9/22/13
popular,41,9/22/13
part,41,9/22/13
Assembly,40,9/22/13
