key,value,date
delegadowaldir,0.019723866,2/15/2014
igorrobertoreal,0.019230769,2/15/2014
Hurricane,0.019230769,2/15/2014
escorpi,0.018737673,2/15/2014
wait,0.018244576,2/15/2014
god,0.018244576,2/15/2014
need,0.018244576,2/15/2014
fall in love,0.017751479,2/15/2014
live,0.017751479,2/15/2014
CLA,0.017751479,2/15/2014
real,0.017258383,2/15/2014
pity,0.017258383,2/15/2014
boring,0.017258383,2/15/2014
understand,0.017258383,2/15/2014
Open,0.017258383,2/15/2014
Research,0.016765286,2/15/2014
survive,0.016765286,2/15/2014
tranny,0.016272189,2/15/2014
ladyboy,0.016272189,2/15/2014
Saud,0.016272189,2/15/2014
transex,0.016272189,2/15/2014
great,0.016272189,2/15/2014
Lia,0.016272189,2/15/2014
Venezuelan,0.016272189,2/15/2014
tgirl,0.016272189,2/15/2014
bug,0.016272189,2/15/2014
bagun,0.016272189,2/15/2014
Enter,0.016272189,2/15/2014
see,0.015779093,2/15/2014
sweat,0.015779093,2/15/2014
duty,0.015285996,2/15/2014
body,0.015285996,2/15/2014
cause,0.015285996,2/15/2014
change,0.015285996,2/15/2014
stylish,0.015285996,2/15/2014
cover,0.015285996,2/15/2014
drought,1,2/16/2014
heat,0.732880589,2/16/2014
Venezuela,0.204867006,2/16/2014
feel,0.183927561,2/16/2014
protest,0.177136389,2/16/2014
Brazil,0.127334465,2/16/2014
manifestant,0.119977363,2/16/2014
day,0.109790606,2/16/2014
cold,0.108092813,2/16/2014
To want,0.09451047,2/16/2014
sit,0.093944539,2/16/2014
time,0.090548953,2/16/2014
River,0.08885116,2/16/2014
good,0.083191851,2/16/2014
mature,0.081494058,2/16/2014
stay,0.081494058,2/16/2014
know,0.075268817,2/16/2014
view,0.075268817,2/16/2014
people,0.074136955,2/16/2014
To give,0.070175439,2/16/2014
person,0.068477646,2/16/2014
rain,0.068477646,2/16/2014
shemale,0.066213922,2/16/2014
Government,0.062252405,2/16/2014
say,0.059988681,2/16/2014
take,0.059988681,2/16/2014
Let,0.054895303,2/16/2014
opponent,0.050933786,2/16/2014
talk,0.050367855,2/16/2014
new,0.048104131,2/16/2014
get,0.0475382,2/16/2014
life,0.0475382,2/16/2014
demonstrate,0.046972269,2/16/2014
love,0.045840407,2/16/2014
vocenaosabiaq,0.045840407,2/16/2014
World,0.045274477,2/16/2014
like,0.044708546,2/16/2014
Miss,0.044142615,2/16/2014
come,0.042444822,2/16/2014
friend,0.041878891,2/16/2014
CLA,0.04131296,2/16/2014
Storm,0.039049236,2/16/2014
Street,0.037351443,2/16/2014
prune,0.036785512,2/16/2014
eats,0.036219581,2/16/2014
Vel,0.03565365,2/16/2014
March,0.034521788,2/16/2014
drink,0.033955857,2/16/2014
precedence,0.033389926,2/16/2014
pass,0.032258065,2/16/2014
leave,0.031692134,2/16/2014
Paul,0.031692134,2/16/2014
find,0.031126203,2/16/2014
thing,0.030560272,2/16/2014
revelandoverso,0.02942841,2/16/2014
stop,0.028862479,2/16/2014
power,0.028296548,2/16/2014
covered,0.027730617,2/16/2014
back,0.027164686,2/16/2014
room,0.027164686,2/16/2014
Middle,0.027164686,2/16/2014
igorrobertoreal,0.026598755,2/16/2014
Guy,0.026032824,2/16/2014
Dear,0.025466893,2/16/2014
Sun,0.025466893,2/16/2014
clothes,0.024900962,2/16/2014
secure,0.024900962,2/16/2014
wrap,0.024900962,2/16/2014
Wake up,0.024900962,2/16/2014
To find,0.024900962,2/16/2014
god,0.024335031,2/16/2014
bath,0.0237691,2/16/2014
Sea,0.0237691,2/16/2014
Hurricane,0.0237691,2/16/2014
week,0.0237691,2/16/2014
boring,0.023203169,2/16/2014
chocolate,0.023203169,2/16/2014
absent,0.023203169,2/16/2014
City,0.022637238,2/16/2014
look,0.022637238,2/16/2014
movie,0.022637238,2/16/2014
oposi,0.022071307,2/16/2014
tranny,0.022071307,2/16/2014
House,0.022071307,2/16/2014
duty,0.021505376,2/16/2014
night,0.021505376,2/16/2014
ladyboy,0.021505376,2/16/2014
transex,0.021505376,2/16/2014
sweat,0.021505376,2/16/2014
tgirl,0.021505376,2/16/2014
bug,0.021505376,2/16/2014
Pol,0.021505376,2/16/2014
Carnival,0.020939445,2/16/2014
Sunday,0.020939445,2/16/2014
stylish,0.020939445,2/16/2014
cover,0.020939445,2/16/2014
kill,0.019807583,2/16/2014
front,0.019807583,2/16/2014
Dilma,0.019807583,2/16/2014
half,0.019241653,2/16/2014
eat,0.019241653,2/16/2014
sheet,0.019241653,2/16/2014
Open,0.018675722,2/16/2014
live,0.018675722,2/16/2014
DIO,0.018675722,2/16/2014
Photo,0.018109791,2/16/2014
goal,0.018109791,2/16/2014
help,0.01754386,2/16/2014
sosvenezuela,0.01754386,2/16/2014
Cup,0.01754386,2/16/2014
catrafrases,0.01754386,2/16/2014
Mico,0.016977929,2/16/2014
Word,0.016977929,2/16/2014
ask,0.016977929,2/16/2014
claim,0.016977929,2/16/2014
turn,0.016977929,2/16/2014
idiot,0.016977929,2/16/2014
game,0.016411998,2/16/2014
continue,0.016411998,2/16/2014
believe,0.016411998,2/16/2014
bed,0.016411998,2/16/2014
year,0.016411998,2/16/2014
dog,0.016411998,2/16/2014
rule,0.016411998,2/16/2014
judge,0.015846067,2/16/2014
bad,0.015846067,2/16/2014
glass,0.015846067,2/16/2014
part,0.015846067,2/16/2014
sleep,0.015846067,2/16/2014
ihthiago,0.015846067,2/16/2014
Court,0.015846067,2/16/2014
Hor,0.015846067,2/16/2014
Tico,0.015846067,2/16/2014
Lula,0.015846067,2/16/2014
greater,0.015280136,2/16/2014
disaster,0.015280136,2/16/2014
Cruise,0.015280136,2/16/2014
support,0.015280136,2/16/2014
Venezuelan,0.015280136,2/16/2014
delay,0.015280136,2/16/2014
hurt,0.015280136,2/16/2014
Finish,0.014714205,2/16/2014
YouTube,0.014714205,2/16/2014
beat,0.014714205,2/16/2014
filosofar.,0.014714205,2/16/2014
ration,0.014714205,2/16/2014
death,0.014714205,2/16/2014
beautiful,0.014714205,2/16/2014
need,0.014714205,2/16/2014
CAF,0.014714205,2/16/2014
Enter,0.014714205,2/16/2014
drought,1,2/17/2014
heat,0.634513274,2/17/2014
feel,0.313274336,2/17/2014
signosfodas,0.177876106,2/17/2014
person,0.17699115,2/17/2014
protest,0.155752212,2/17/2014
cold,0.113274336,2/17/2014
River,0.108849558,2/17/2014
time,0.108849558,2/17/2014
Venezuela,0.107964602,2/17/2014
manifestant,0.091150442,2/17/2014
Brazil,0.089380531,2/17/2014
good,0.089380531,2/17/2014
To want,0.085840708,2/17/2014
day,0.081415929,2/17/2014
take,0.07699115,2/17/2014
know,0.071681416,2/17/2014
stay,0.069911504,2/17/2014
To give,0.068141593,2/17/2014
view,0.063716814,2/17/2014
Sixth,0.061061947,2/17/2014
pass,0.059292035,2/17/2014
find,0.05840708,2/17/2014
fish,0.056637168,2/17/2014
costumar.,0.056637168,2/17/2014
form,0.049557522,2/17/2014
say,0.049557522,2/17/2014
people,0.048672566,2/17/2014
strike,0.047787611,2/17/2014
MEO,0.047787611,2/17/2014
like,0.046902655,2/17/2014
boring,0.045132743,2/17/2014
Photo,0.044247788,2/17/2014
Let,0.043362832,2/17/2014
precedence,0.042477876,2/17/2014
shemale,0.039823009,2/17/2014
love,0.039823009,2/17/2014
life,0.039823009,2/17/2014
igorrobertoreal,0.038938053,2/17/2014
beautiful,0.037168142,2/17/2014
vocenaosabiaq,0.03539823,2/17/2014
stop,0.034513274,2/17/2014
clothes,0.033628319,2/17/2014
To find,0.033628319,2/17/2014
come,0.032743363,2/17/2014
piadashomer,0.032743363,2/17/2014
World,0.031858407,2/17/2014
prune,0.031858407,2/17/2014
new,0.030973451,2/17/2014
talk,0.030973451,2/17/2014
violent,0.030088496,2/17/2014
frasesdebebar,0.030088496,2/17/2014
movie,0.02920354,2/17/2014
Government,0.028318584,2/17/2014
chocolate,0.028318584,2/17/2014
rain,0.028318584,2/17/2014
demonstrate,0.027433628,2/17/2014
conversation,0.026548673,2/17/2014
read,0.025663717,2/17/2014
Vel,0.025663717,2/17/2014
CLA,0.025663717,2/17/2014
House,0.025663717,2/17/2014
sit,0.025663717,2/17/2014
old,0.024778761,2/17/2014
back,0.024778761,2/17/2014
Storm,0.024778761,2/17/2014
use,0.023893805,2/17/2014
Wake up,0.023893805,2/17/2014
wine,0.023893805,2/17/2014
bug,0.02300885,2/17/2014
A moment,0.02300885,2/17/2014
room,0.02300885,2/17/2014
change,0.02300885,2/17/2014
live,0.02300885,2/17/2014
claim,0.02300885,2/17/2014
make,0.02300885,2/17/2014
flood,0.02300885,2/17/2014
drink,0.02300885,2/17/2014
cover,0.02300885,2/17/2014
Street,0.02300885,2/17/2014
sleep,0.022123894,2/17/2014
stylish,0.022123894,2/17/2014
escorpi,0.022123894,2/17/2014
sweat,0.022123894,2/17/2014
think,0.022123894,2/17/2014
believe,0.022123894,2/17/2014
Miss,0.022123894,2/17/2014
sagit,0.022123894,2/17/2014
worry,0.022123894,2/17/2014
hurt,0.022123894,2/17/2014
Mute,0.021238938,2/17/2014
thing,0.021238938,2/17/2014
power,0.021238938,2/17/2014
eye,0.021238938,2/17/2014
duty,0.020353982,2/17/2014
Sun,0.020353982,2/17/2014
Finish,0.020353982,2/17/2014
greater,0.020353982,2/17/2014
leave,0.020353982,2/17/2014
Professor,0.020353982,2/17/2014
turn,0.020353982,2/17/2014
idiot,0.020353982,2/17/2014
eats,0.020353982,2/17/2014
capric,0.019469027,2/17/2014
get,0.019469027,2/17/2014
quest,0.019469027,2/17/2014
close,0.019469027,2/17/2014
friend,0.019469027,2/17/2014
rnio,0.019469027,2/17/2014
sadness,0.019469027,2/17/2014
suspicious,0.019469027,2/17/2014
Enter,0.019469027,2/17/2014
gave,0.018584071,2/17/2014
POCA,0.018584071,2/17/2014
understand,0.018584071,2/17/2014
Guy,0.018584071,2/17/2014
Hurricane,0.018584071,2/17/2014
happiness,0.017699115,2/17/2014
ask,0.017699115,2/17/2014
Sea,0.017699115,2/17/2014
Bra,0.017699115,2/17/2014
cool,0.016814159,2/17/2014
great,0.016814159,2/17/2014
look,0.016814159,2/17/2014
week,0.016814159,2/17/2014
year,0.015929204,2/17/2014
bath,0.015929204,2/17/2014
face,0.015929204,2/17/2014
NIA,0.015044248,2/17/2014
fair,0.015044248,2/17/2014
see,0.015044248,2/17/2014
lose,0.015044248,2/17/2014
eat,0.015044248,2/17/2014
vote,0.015044248,2/17/2014
ugly,0.015044248,2/17/2014
Federal,0.015044248,2/17/2014
ihthiago,0.015044248,2/17/2014
conscious,0.015044248,2/17/2014
Libra,0.014159292,2/17/2014
March,0.014159292,2/17/2014
send,0.014159292,2/17/2014
continue,0.014159292,2/17/2014
viol,0.014159292,2/17/2014
mature,0.014159292,2/17/2014
lie,0.014159292,2/17/2014
class,0.014159292,2/17/2014
show,0.013274336,2/17/2014
Porto,0.013274336,2/17/2014
tgirl,0.013274336,2/17/2014
Pro,0.013274336,2/17/2014
ladyboy,0.013274336,2/17/2014
reflection,0.013274336,2/17/2014
transex,0.013274336,2/17/2014
dream,0.013274336,2/17/2014
drought,1,2/19/2014
heat,0.531487271,2/19/2014
protest,0.295667709,2/19/2014
Venezuela,0.235819562,2/19/2014
feel,0.234926306,2/19/2014
day,0.202769093,2/19/2014
manifestant,0.166592229,2/19/2014
signosfodas,0.13354176,2/19/2014
Brazil,0.127735596,2/19/2014
Let,0.100937919,2/19/2014
time,0.100937919,2/19/2014
NIA,0.100491291,2/19/2014
Government,0.093345243,2/19/2014
person,0.092451987,2/19/2014
cold,0.08977222,2/19/2014
UCR,0.089325592,2/19/2014
Photo,0.088432336,2/19/2014
stay,0.08753908,2/19/2014
River,0.083966056,2/19/2014
say,0.0830728,2/19/2014
ketydc,0.079053149,2/19/2014
take,0.077266637,2/19/2014
Caracas,0.074140241,2/19/2014
people,0.072800357,2/19/2014
sit,0.070567218,2/19/2014
To want,0.069673962,2/19/2014
anti,0.06342117,2/19/2014
prune,0.062974542,2/19/2014
good,0.058954891,2/19/2014
CLA,0.058954891,2/19/2014
Rodrigo,0.055381867,2/19/2014
view,0.053148727,2/19/2014
To give,0.052702099,2/19/2014
mask,0.051362215,2/19/2014
Abd,0.050915587,2/19/2014
talk,0.047789192,2/19/2014
Kiev,0.047342564,2/19/2014
precedence,0.046449308,2/19/2014
know,0.046449308,2/19/2014
strike,0.046449308,2/19/2014
sleep,0.04600268,2/19/2014
demonstrate,0.04600268,2/19/2014
friend,0.045556052,2/19/2014
come,0.044662796,2/19/2014
oposi,0.044662796,2/19/2014
pass,0.044662796,2/19/2014
Vel,0.043322912,2/19/2014
like,0.042429656,2/19/2014
Balear,0.040643144,2/19/2014
World,0.038410004,2/19/2014
fits,0.038410004,2/19/2014
die,0.037963377,2/19/2014
need,0.037516749,2/19/2014
front,0.036623493,2/19/2014
understand,0.035730237,2/19/2014
Pol,0.035730237,2/19/2014
Storm,0.034836981,2/19/2014
call,0.034836981,2/19/2014
Street,0.034836981,2/19/2014
year,0.034390353,2/19/2014
MEO,0.034390353,2/19/2014
To find,0.034390353,2/19/2014
Dilma,0.033943725,2/19/2014
love,0.033497097,2/19/2014
escorpi,0.033050469,2/19/2014
cancer,0.033050469,2/19/2014
find,0.032603841,2/19/2014
filosofei,0.032603841,2/19/2014
stop,0.032157213,2/19/2014
Paul,0.030370701,2/19/2014
dead,0.029924073,2/19/2014
Sea,0.029030817,2/19/2014
power,0.029030817,2/19/2014
ask,0.028584189,2/19/2014
life,0.028584189,2/19/2014
eats,0.028584189,2/19/2014
protect,0.028137561,2/19/2014
thing,0.028137561,2/19/2014
way,0.028137561,2/19/2014
mature,0.028137561,2/19/2014
DIO,0.027690933,2/19/2014
change,0.027244305,2/19/2014
Venezuelan,0.026797678,2/19/2014
well,0.026797678,2/19/2014
follow,0.02635105,2/19/2014
absent,0.025904422,2/19/2014
Kiss,0.025904422,2/19/2014
vocenaosabiaq,0.025457794,2/19/2014
Copa,0.025457794,2/19/2014
half,0.025011166,2/19/2014
get,0.024564538,2/19/2014
receive,0.024564538,2/19/2014
use,0.024564538,2/19/2014
send,0.02411791,2/19/2014
drink,0.02411791,2/19/2014
duty,0.023671282,2/19/2014
Learn,0.023671282,2/19/2014
Search,0.023671282,2/19/2014
der,0.023224654,2/19/2014
favor,0.023224654,2/19/2014
smile,0.023224654,2/19/2014
envy,0.022778026,2/19/2014
RID,0.022778026,2/19/2014
leave,0.022778026,2/19/2014
new,0.022778026,2/19/2014
I'm going to,0.022778026,2/19/2014
soucontramarcocivil,0.022778026,2/19/2014
Guide,0.022778026,2/19/2014
Reuters,0.022331398,2/19/2014
joy,0.022331398,2/19/2014
low,0.022331398,2/19/2014
fire,0.022331398,2/19/2014
car,0.022331398,2/19/2014
father,0.02188477,2/19/2014
full,0.02188477,2/19/2014
worry,0.02188477,2/19/2014
frasesdebebar,0.021438142,2/19/2014
happy,0.021438142,2/19/2014
President,0.021438142,2/19/2014
sheet,0.020991514,2/19/2014
fuck,0.020991514,2/19/2014
believe,0.020991514,2/19/2014
Double,0.020991514,2/19/2014
shemale,0.020544886,2/19/2014
suo,0.020098258,2/19/2014
idiot,0.020098258,2/19/2014
I think,0.01965163,2/19/2014
suspicious,0.01965163,2/19/2014
Wake Up,0.01965163,2/19/2014
Tico,0.01965163,2/19/2014
death,0.019205002,2/19/2014
Libra,0.019205002,2/19/2014
Word,0.019205002,2/19/2014
neymar,0.019205002,2/19/2014
bath,0.019205002,2/19/2014
House,0.018758374,2/19/2014
always,0.018758374,2/19/2014
great,0.018758374,2/19/2014
uol,0.018311746,2/19/2014
mouth,0.018311746,2/19/2014
look,0.017865118,2/19/2014
Sun,0.017865118,2/19/2014
party,0.017865118,2/19/2014
reveal,0.01741849,2/19/2014
right,0.01741849,2/19/2014
opponent,0.016971862,2/19/2014
Laor,0.016971862,2/19/2014
night,0.016971862,2/19/2014
hacer,0.016971862,2/19/2014
message,0.016525234,2/19/2014
